grid,centroid,c_lon,c_lat,geometry
"1195963.280286 1002017.520396, 1195963.280286 1003017.520396, 1196963.280286 1003017.520396, 1196963.280286 1002017.520396, 1195963.280286 1002017.520396",POINT (1196463.2802863133 1002517.520395831),75.8546110646183,26.893933665244084,"POLYGON ((75.84949525618752 26.889487568576605, 75.84965227323961 26.89852072400176, 75.85972727347551 26.898379573844263, 75.85956945555806 26.889346429457976, 75.84949525618752 26.889487568576605))"
"1195963.280286 1003017.520396, 1195963.280286 1004017.520396, 1196963.280286 1004017.520396, 1196963.280286 1003017.520396, 1195963.280286 1003017.520396",POINT (1196463.2802863133 1003517.520395831),75.8547684946213,26.902966809154105,"POLYGON ((75.84965227323961 26.89852072400176, 75.84980931526447 26.90755386736404, 75.85988511649306 26.907412706169485, 75.85972727347551 26.898379573844263, 75.84965227323961 26.89852072400176))"
"1195963.280286 1004017.520396, 1195963.280286 1005017.520396, 1196963.280286 1005017.520396, 1196963.280286 1004017.520396, 1195963.280286 1004017.520396",POINT (1196463.2802863133 1004517.520395831),75.85492594966371,26.911999940889093,"POLYGON ((75.84980931526447 26.90755386736404, 75.84996638226806 26.916586998437424, 75.8600429846167 26.916445826207543, 75.85988511649306 26.907412706169485, 75.84980931526447 26.90755386736404))"
"1195963.280286 1005017.520396, 1195963.280286 1006017.520396, 1196963.280286 1006017.520396, 1196963.280286 1005017.520396, 1195963.280286 1005017.520396",POINT (1196463.2802863133 1005517.520395831),75.8550834297515,26.921033060223053,"POLYGON ((75.84996638226806 26.916586998437424, 75.85012347425635 26.925620116995784, 75.86020087785238 26.92547893373236, 75.8600429846167 26.916445826207543, 75.84996638226806 26.916586998437424))"
"1195963.280286 1006017.520396, 1195963.280286 1007017.520396, 1196963.280286 1007017.520396, 1196963.280286 1006017.520396, 1195963.280286 1006017.520396",POINT (1196463.2802863133 1006517.520395831),75.85524093489067,26.93006616692984,"POLYGON ((75.85012347425635 26.925620116995784, 75.85028059123532 26.934653222813076, 75.86035879620614 26.93451202851793, 75.86020087785238 26.92547893373236, 75.85012347425635 26.925620116995784))"
"1195963.280286 1007017.520396, 1195963.280286 1008017.520396, 1196963.280286 1008017.520396, 1196963.280286 1007017.520396, 1195963.280286 1007017.520396",POINT (1196463.2802863133 1007517.520395831),75.8553984650872,26.93909926078342,"POLYGON ((75.85028059123532 26.934653222813076, 75.8504377332109 26.943686315663207, 75.86051673968394 26.943545110338068, 75.86035879620614 26.93451202851793, 75.85028059123532 26.934653222813076))"
"1195963.280286 1008017.520396, 1195963.280286 1009017.520396, 1196963.280286 1009017.520396, 1196963.280286 1008017.520396, 1195963.280286 1008017.520396",POINT (1196463.2802863133 1008517.520395831),75.85555602034707,26.948132341557642,"POLYGON ((75.8504377332109 26.943686315663207, 75.85059490018907 26.95271939532003, 75.86067470829181 26.952578178966707, 75.86051673968394 26.943545110338068, 75.8504377332109 26.943686315663207))"
"1195963.280286 1009017.520396, 1195963.280286 1010017.520396, 1196963.280286 1010017.520396, 1196963.280286 1009017.520396, 1195963.280286 1009017.520396",POINT (1196463.2802863133 1009517.520395831),75.85571360067624,26.95716540902642,"POLYGON ((75.85059490018907 26.95271939532003, 75.8507520921758 26.961752461557463, 75.86083270203572 26.961611234177735, 75.86067470829181 26.952578178966707, 75.85059490018907 26.95271939532003))"
"1195963.280286 1010017.520396, 1195963.280286 1011017.520396, 1196963.280286 1011017.520396, 1196963.280286 1010017.520396, 1195963.280286 1010017.520396",POINT (1196463.2802863133 1010517.520395831),75.85587120608069,26.966198462963572,"POLYGON ((75.8507520921758 26.961752461557463, 75.85090930917704 26.97078551414934, 75.86099072092169 26.97064427574498, 75.86083270203572 26.961611234177735, 75.8507520921758 26.961752461557463))"
"1195963.280286 1011017.520396, 1195963.280286 1012017.520396, 1196963.280286 1012017.520396, 1196963.280286 1011017.520396, 1195963.280286 1011017.520396",POINT (1196463.2802863133 1011517.520395831),75.85602883656644,26.97523150314298,"POLYGON ((75.85090930917704 26.97078551414934, 75.85106655119878 26.9798185528695, 75.8611487649557 26.979677303442287, 75.86099072092169 26.97064427574498, 75.85090930917704 26.97078551414934))"
"1195963.280286 1012017.520396, 1195963.280286 1013017.520396, 1196963.280286 1013017.520396, 1196963.280286 1012017.520396, 1195963.280286 1012017.520396",POINT (1196463.2802863133 1012517.520395831),75.85618649213944,26.984264529338517,"POLYGON ((75.85106655119878 26.9798185528695, 75.85122381824699 26.98885157749175, 75.86130683414378 26.988710317043495, 75.8611487649557 26.979677303442287, 75.85106655119878 26.9798185528695))"
"1195963.280286 1013017.520396, 1195963.280286 1014017.520396, 1196963.280286 1014017.520396, 1196963.280286 1013017.520396, 1195963.280286 1013017.520396",POINT (1196463.2802863133 1013517.520395831),75.8563441728057,26.993297541323955,"POLYGON ((75.85122381824699 26.98885157749175, 75.85138111032765 26.997884587789965, 75.8614649284919 26.997743316322406, 75.86130683414378 26.988710317043495, 75.85122381824699 26.98885157749175))"
"1195963.280286 1014017.520396, 1195963.280286 1015017.520396, 1196963.280286 1015017.520396, 1196963.280286 1014017.520396, 1195963.280286 1014017.520396",POINT (1196463.2802863133 1014517.520395831),75.85650187857122,27.00233053887311,"POLYGON ((75.85138111032765 26.997884587789965, 75.85153842744673 27.00691758353789, 75.86162304800608 27.006776301052838, 75.8614649284919 26.997743316322406, 75.85138111032765 26.997884587789965))"
"1196963.280286 990017.520396, 1196963.280286 991017.520396, 1197963.280286 991017.520396, 1197963.280286 990017.520396, 1196963.280286 990017.520396",POINT (1197463.2802863133 990517.520395831),75.86278884154824,26.785393700104443,"POLYGON ((75.85767759617879 26.780947838319324, 75.85783511336152 26.789981109812175, 75.86790048657845 26.7898393746312, 75.86774217006169 26.780806114254762, 75.85767759617879 26.780947838319324))"
"1196963.280286 991017.520396, 1196963.280286 992017.520396, 1197963.280286 992017.520396, 1197963.280286 991017.520396, 1196963.280286 991017.520396",POINT (1197463.2802863133 991517.520395831),75.8629467709439,26.7944269614,"POLYGON ((75.85783511336152 26.789981109812175, 75.85799265557262 26.799014371955415, 75.86805882825053 26.798872625659765, 75.86790048657845 26.7898393746312, 75.85783511336152 26.789981109812175))"
"1196963.280286 992017.520396, 1196963.280286 993017.520396, 1197963.280286 993017.520396, 1197963.280286 992017.520396, 1196963.280286 992017.520396",POINT (1197463.2802863133 992517.520395831),75.86310472543443,26.80346021323384,"POLYGON ((75.85799265557262 26.799014371955415, 75.85815022281807 26.80804762452313, 75.86821719508396 26.807905867114584, 75.86805882825053 26.798872625659765, 75.85799265557262 26.799014371955415))"
"1196963.280286 993017.520396, 1196963.280286 994017.520396, 1197963.280286 994017.520396, 1197963.280286 993017.520396, 1196963.280286 993017.520396",POINT (1197463.2802863133 993517.520395831),75.86326270502576,26.81249345538012,"POLYGON ((75.85815022281807 26.80804762452313, 75.85830781510384 26.81708086728943, 75.86837558708469 26.81693909876979, 75.86821719508396 26.807905867114584, 75.85815022281807 26.80804762452313))"
"1196963.280286 994017.520396, 1196963.280286 995017.520396, 1197963.280286 995017.520396, 1197963.280286 994017.520396, 1196963.280286 994017.520396",POINT (1197463.2802863133 994517.520395831),75.86342070972391,26.821526687612938,"POLYGON ((75.85830781510384 26.81708086728943, 75.85846543243589 26.82611410002841, 75.86853400425875 26.825972320399444, 75.86837558708469 26.81693909876979, 75.85830781510384 26.81708086728943))"
"1196963.280286 995017.520396, 1196963.280286 996017.520396, 1197963.280286 996017.520396, 1197963.280286 995017.520396, 1196963.280286 995017.520396",POINT (1197463.2802863133 995517.520395831),75.86357873953487,26.830559909706377,"POLYGON ((75.85846543243589 26.82611410002841, 75.8586230748202 26.83514732251418, 75.86869244661212 26.8350055317777, 75.86853400425875 26.825972320399444, 75.85846543243589 26.82611410002841))"
"1196963.280286 996017.520396, 1196963.280286 997017.520396, 1197963.280286 997017.520396, 1197963.280286 996017.520396, 1196963.280286 996017.520396",POINT (1197463.2802863133 996517.520395831),75.8637367944646,26.839593121434536,"POLYGON ((75.8586230748202 26.83514732251418, 75.85878074226275 26.844180534520795, 75.86885091415083 26.844038732678545, 75.86869244661212 26.8350055317777, 75.8586230748202 26.83514732251418))"
"1196963.280286 997017.520396, 1196963.280286 998017.520396, 1197963.280286 998017.520396, 1197963.280286 997017.520396, 1196963.280286 997017.520396",POINT (1197463.2802863133 997517.520395831),75.8638948745191,26.848626322571455,"POLYGON ((75.85878074226275 26.844180534520795, 75.85893843476948 26.853213735822326, 75.86900940688086 26.853071922876087, 75.86885091415083 26.844038732678545, 75.85878074226275 26.844180534520795))"
"1196963.280286 998017.520396, 1196963.280286 999017.520396, 1197963.280286 999017.520396, 1197963.280286 998017.520396, 1196963.280286 998017.520396",POINT (1197463.2802863133 998517.520395831),75.86405297970438,26.857659512891164,"POLYGON ((75.85893843476948 26.853213735822326, 75.85909615234641 26.8622469261928, 75.86916792480825 26.862105102144373, 75.86900940688086 26.853071922876087, 75.85893843476948 26.853213735822326))"
"1196963.280286 999017.520396, 1196963.280286 1000017.520396, 1197963.280286 1000017.520396, 1197963.280286 999017.520396, 1196963.280286 999017.520396",POINT (1197463.2802863133 999517.520395831),75.86421111002642,26.866692692167724,"POLYGON ((75.85909615234641 26.8622469261928, 75.8592538949995 26.871280105406207, 75.86932646793898 26.871138270257376, 75.86916792480825 26.862105102144373, 75.85909615234641 26.8622469261928))"
"1196963.280286 1000017.520396, 1196963.280286 1001017.520396, 1197963.280286 1001017.520396, 1197963.280286 1000017.520396, 1196963.280286 1000017.520396",POINT (1197463.2802863133 1000517.520395831),75.86436926549119,26.875725860175155,"POLYGON ((75.8592538949995 26.871280105406207, 75.85941166273473 26.8803132732366, 75.86948503627904 26.880171426989136, 75.86932646793898 26.871138270257376, 75.8592538949995 26.871280105406207))"
"1196963.280286 1001017.520396, 1196963.280286 1002017.520396, 1197963.280286 1002017.520396, 1197963.280286 1001017.520396, 1196963.280286 1001017.520396",POINT (1197463.2802863133 1001517.520395831),75.86452744610472,26.884759016687443,"POLYGON ((75.85941166273473 26.8803132732366, 75.85956945555806 26.889346429457976, 75.86964362983451 26.88920457211366, 75.86948503627904 26.880171426989136, 75.85941166273473 26.8803132732366))"
"1196963.280286 1002017.520396, 1196963.280286 1003017.520396, 1197963.280286 1003017.520396, 1197963.280286 1002017.520396, 1196963.280286 1002017.520396",POINT (1197463.2802863133 1002517.520395831),75.86468565187299,26.89379216147858,"POLYGON ((75.85956945555806 26.889346429457976, 75.85972727347551 26.898379573844263, 75.86980224861135 26.89823770540489, 75.86964362983451 26.88920457211366, 75.85956945555806 26.889346429457976))"
"1196963.280286 1003017.520396, 1196963.280286 1004017.520396, 1197963.280286 1004017.520396, 1197963.280286 1003017.520396, 1196963.280286 1003017.520396",POINT (1197463.2802863133 1003517.520395831),75.864843882802,26.90282529432251,"POLYGON ((75.85972727347551 26.898379573844263, 75.85988511649306 26.907412706169485, 75.86996089261558 26.907270826636818, 75.86980224861135 26.89823770540489, 75.85972727347551 26.898379573844263))"
"1196963.280286 1004017.520396, 1196963.280286 1005017.520396, 1197963.280286 1005017.520396, 1197963.280286 1004017.520396, 1196963.280286 1004017.520396",POINT (1197463.2802863133 1004517.520395831),75.86500213889776,26.911858414993247,"POLYGON ((75.85988511649306 26.907412706169485, 75.8600429846167 26.916445826207543, 75.87011956185324 26.9163039355834, 75.86996089261558 26.907270826636818, 75.85988511649306 26.907412706169485))"
"1196963.280286 1005017.520396, 1196963.280286 1006017.520396, 1197963.280286 1006017.520396, 1197963.280286 1005017.520396, 1196963.280286 1005017.520396",POINT (1197463.2802863133 1005517.520395831),75.86516042016629,26.920891523264668,"POLYGON ((75.8600429846167 26.916445826207543, 75.86020087785238 26.92547893373236, 75.87027825633035 26.92533703201853, 75.87011956185324 26.9163039355834, 75.8600429846167 26.916445826207543))"
"1196963.280286 1007017.520396, 1196963.280286 1008017.520396, 1197963.280286 1008017.520396, 1197963.280286 1007017.520396, 1196963.280286 1007017.520396",POINT (1197463.2802863133 1007517.520395831),75.86547705824562,26.93895770170537,"POLYGON ((75.86035879620614 26.93451202851793, 75.86051673968394 26.943545110338068, 75.87059572102696 26.943403186450187, 75.8704369760529 26.93437011571615, 75.86035879620614 26.93451202851793))"
"1196963.280286 1008017.520396, 1196963.280286 1009017.520396, 1197963.280286 1009017.520396, 1197963.280286 1008017.520396, 1196963.280286 1008017.520396",POINT (1197463.2802863133 1008517.520395831),75.86563541506845,26.94799077142244,"POLYGON ((75.86051673968394 26.943545110338068, 75.86067470829181 26.952578178966707, 75.87075449125852 26.95243624399449, 75.87059572102696 26.943403186450187, 75.86051673968394 26.943545110338068))"
"1196963.280286 1009017.520396, 1196963.280286 1010017.520396, 1197963.280286 1010017.520396, 1197963.280286 1009017.520396, 1196963.280286 1009017.520396",POINT (1197463.2802863133 1009517.520395831),75.86579379708805,26.95702382783585,"POLYGON ((75.86067470829181 26.952578178966707, 75.86083270203572 26.961611234177735, 75.87091328675363 26.961469288122952, 75.87075449125852 26.95243624399449, 75.86067470829181 26.952578178966707))"
"1196963.280286 1010017.520396, 1196963.280286 1011017.520396, 1197963.280286 1011017.520396, 1197963.280286 1010017.520396, 1196963.280286 1010017.520396",POINT (1197463.2802863133 1010517.520395831),75.86595220431046,26.966056870719424,"POLYGON ((75.86083270203572 26.961611234177735, 75.86099072092169 26.97064427574498, 75.8710721075183 26.97050231860943, 75.87091328675363 26.961469288122952, 75.86083270203572 26.961611234177735))"
"1196963.280286 1011017.520396, 1196963.280286 1012017.520396, 1197963.280286 1012017.520396, 1197963.280286 1011017.520396, 1196963.280286 1011017.520396",POINT (1197463.2802863133 1011517.520395831),75.86611063674171,26.975089899847028,"POLYGON ((75.86099072092169 26.97064427574498, 75.8611487649557 26.979677303442287, 75.87123095355858 26.979535335227784, 75.8710721075183 26.97050231860943, 75.86099072092169 26.97064427574498))"
"1196963.280286 1012017.520396, 1196963.280286 1013017.520396, 1197963.280286 1013017.520396, 1197963.280286 1012017.520396, 1196963.280286 1012017.520396",POINT (1197463.2802863133 1012517.520395831),75.86626909438776,26.984122914992554,"POLYGON ((75.8611487649557 26.979677303442287, 75.86130683414378 26.988710317043495, 75.8713898248805 26.988568337751786, 75.87123095355858 26.979535335227784, 75.8611487649557 26.979677303442287))"
"1196963.280286 1013017.520396, 1196963.280286 1014017.520396, 1197963.280286 1014017.520396, 1197963.280286 1013017.520396, 1196963.280286 1013017.520396",POINT (1197463.2802863133 1013517.520395831),75.8664275772547,26.99315591592976,"POLYGON ((75.86130683414378 26.988710317043495, 75.8614649284919 26.997743316322406, 75.87154872149007 26.997601325955344, 75.8713898248805 26.988568337751786, 75.86130683414378 26.988710317043495))"
"1196963.280286 1014017.520396, 1196963.280286 1015017.520396, 1197963.280286 1015017.520396, 1197963.280286 1014017.520396, 1196963.280286 1014017.520396",POINT (1197463.2802863133 1014517.520395831),75.86658608534847,27.002188902432483,"POLYGON ((75.8614649284919 26.997743316322406, 75.86162304800608 27.006776301052838, 75.87170764339336 27.00663429961217, 75.87154872149007 26.997601325955344, 75.8614649284919 26.997743316322406))"
"1197963.280286 990017.520396, 1197963.280286 991017.520396, 1198963.280286 991017.520396, 1198963.280286 990017.520396, 1197963.280286 990017.520396",POINT (1198463.2802863133 990517.520395831),75.87285380252199,26.785251611693095,"POLYGON ((75.86774217006169 26.780806114254762, 75.86790048657845 26.7898393746312, 75.87796583464005 26.789696921846012, 75.87780671879524 26.780663672642305, 75.86774217006169 26.780806114254762))"
"1197963.280286 991017.520396, 1197963.280286 992017.520396, 1198963.280286 992017.520396, 1198963.280286 991017.520396, 1197963.280286 991017.520396",POINT (1198463.2802863133 991517.520395831),75.87301253131216,26.794284861844957,"POLYGON ((75.86790048657845 26.7898393746312, 75.86805882825053 26.798872625659765, 75.87812497576712 26.798730161703606, 75.87796583464005 26.789696921846012, 75.86790048657845 26.7898393746312))"
"1197963.280286 992017.520396, 1197963.280286 993017.520396, 1198963.280286 993017.520396, 1198963.280286 992017.520396, 1197963.280286 992017.520396",POINT (1198463.2802863133 992517.520395831),75.87317128532415,26.803318102536863,"POLYGON ((75.86805882825053 26.798872625659765, 75.86821719508396 26.807905867114584, 75.8782841421825 26.80776339198927, 75.87812497576712 26.798730161703606, 75.86805882825053 26.798872625659765))"
"1197963.280286 993017.520396, 1197963.280286 994017.520396, 1198963.280286 994017.520396, 1198963.280286 993017.520396, 1197963.280286 993017.520396",POINT (1198463.2802863133 993517.520395831),75.87333006456396,26.812351333543035,"POLYGON ((75.86821719508396 26.807905867114584, 75.86837558708469 26.81693909876979, 75.8784433338922 26.81679661247708, 75.8782841421825 26.80776339198927, 75.86821719508396 26.807905867114584))"
"1197963.280286 994017.520396, 1197963.280286 995017.520396, 1198963.280286 995017.520396, 1198963.280286 994017.520396, 1197963.280286 994017.520396",POINT (1198463.2802863133 994517.520395831),75.8734888690376,26.8213845546375,"POLYGON ((75.86837558708469 26.81693909876979, 75.86853400425875 26.825972320399444, 75.87860255090227 26.825829822941152, 75.8784433338922 26.81679661247708, 75.86837558708469 26.81693909876979))"
"1197963.280286 995017.520396, 1197963.280286 996017.520396, 1198963.280286 996017.520396, 1198963.280286 995017.520396, 1197963.280286 995017.520396",POINT (1198463.2802863133 995517.520395831),75.87364769875109,26.830417765594362,"POLYGON ((75.86853400425875 26.825972320399444, 75.86869244661212 26.8350055317777, 75.87876179321871 26.834863023155595, 75.87860255090227 26.825829822941152, 75.86853400425875 26.825972320399444))"
"1197963.280286 996017.520396, 1197963.280286 997017.520396, 1198963.280286 997017.520396, 1198963.280286 996017.520396, 1197963.280286 996017.520396",POINT (1198463.2802863133 996517.520395831),75.87380655371044,26.83945096618774,"POLYGON ((75.86869244661212 26.8350055317777, 75.86885091415083 26.844038732678545, 75.87892106084759 26.84389621289444, 75.87876179321871 26.834863023155595, 75.86869244661212 26.8350055317777))"
"1197963.280286 997017.520396, 1197963.280286 998017.520396, 1198963.280286 998017.520396, 1198963.280286 997017.520396, 1197963.280286 997017.520396",POINT (1198463.2802863133 997517.520395831),75.87396543392167,26.848484156191663,"POLYGON ((75.86885091415083 26.844038732678545, 75.86900940688086 26.853071922876087, 75.8790803537949 26.85292939193176, 75.87892106084759 26.84389621289444, 75.86885091415083 26.844038732678545))"
"1197963.280286 998017.520396, 1197963.280286 999017.520396, 1198963.280286 999017.520396, 1198963.280286 998017.520396, 1197963.280286 998017.520396",POINT (1198463.2802863133 998517.520395831),75.87412433939082,26.857517335380166,"POLYGON ((75.86900940688086 26.853071922876087, 75.86916792480825 26.862105102144373, 75.87923967206673 26.861962560041587, 75.8790803537949 26.85292939193176, 75.86900940688086 26.853071922876087))"
"1197963.280286 999017.520396, 1197963.280286 1000017.520396, 1198963.280286 1000017.520396, 1198963.280286 999017.520396, 1197963.280286 999017.520396",POINT (1198463.2802863133 999517.520395831),75.87428327012388,26.866550503527307,"POLYGON ((75.86916792480825 26.862105102144373, 75.86932646793898 26.871138270257376, 75.87939901566908 26.870995716997964, 75.87923967206673 26.861962560041587, 75.86916792480825 26.862105102144373))"
"1197963.280286 1000017.520396, 1197963.280286 1001017.520396, 1198963.280286 1001017.520396, 1198963.280286 1000017.520396, 1197963.280286 1000017.520396",POINT (1198463.2802863133 1000517.520395831),75.87444222612692,26.875583660407113,"POLYGON ((75.86932646793898 26.871138270257376, 75.86948503627904 26.880171426989136, 75.879558384608 26.880028862574868, 75.87939901566908 26.870995716997964, 75.86932646793898 26.871138270257376))"
"1197963.280286 1001017.520396, 1197963.280286 1002017.520396, 1198963.280286 1002017.520396, 1198963.280286 1001017.520396, 1197963.280286 1001017.520396",POINT (1198463.2802863133 1001517.520395831),75.8746012074059,26.884616805793538,"POLYGON ((75.86948503627904 26.880171426989136, 75.86964362983451 26.88920457211366, 75.87971777888956 26.889061996546314, 75.879558384608 26.880028862574868, 75.86948503627904 26.880171426989136))"
"1197963.280286 1002017.520396, 1197963.280286 1003017.520396, 1198963.280286 1003017.520396, 1198963.280286 1002017.520396, 1197963.280286 1002017.520396",POINT (1198463.2802863133 1002517.520395831),75.87476021396692,26.893649939460627,"POLYGON ((75.86964362983451 26.88920457211366, 75.86980224861135 26.89823770540489, 75.87987719851976 26.8980951186863, 75.87971777888956 26.889061996546314, 75.86964362983451 26.88920457211366))"
"1197963.280286 1003017.520396, 1197963.280286 1004017.520396, 1198963.280286 1004017.520396, 1198963.280286 1003017.520396, 1197963.280286 1003017.520396",POINT (1198463.2802863133 1003517.520395831),75.87491924581597,26.9026830611823,"POLYGON ((75.86980224861135 26.89823770540489, 75.86996089261558 26.907270826636818, 75.88003664350468 26.907128228768762, 75.87987719851976 26.8980951186863, 75.86980224861135 26.89823770540489))"
"1197963.280286 1004017.520396, 1197963.280286 1005017.520396, 1198963.280286 1005017.520396, 1198963.280286 1004017.520396, 1197963.280286 1004017.520396",POINT (1198463.2802863133 1004517.520395831),75.8750783029591,26.91171617073254,"POLYGON ((75.86996089261558 26.907270826636818, 75.87011956185324 26.9163039355834, 75.88019611385036 26.91616132656765, 75.88003664350468 26.907128228768762, 75.86996089261558 26.907270826636818))"
"1197963.280286 1005017.520396, 1197963.280286 1006017.520396, 1198963.280286 1006017.520396, 1198963.280286 1005017.520396, 1197963.280286 1005017.520396",POINT (1198463.2802863133 1005517.520395831),75.87523738540233,26.920749267885284,"POLYGON ((75.87011956185324 26.9163039355834, 75.87027825633035 26.92533703201853, 75.88035560956286 26.92519441185691, 75.88019611385036 26.91616132656765, 75.87011956185324 26.9163039355834))"
"1197963.280286 1007017.520396, 1197963.280286 1008017.520396, 1198963.280286 1008017.520396, 1198963.280286 1007017.520396, 1197963.280286 1007017.520396",POINT (1198463.2802863133 1007517.520395831),75.87555562621326,26.938815424094003,"POLYGON ((75.8704369760529 26.93437011571615, 75.87059572102696 26.943403186450187, 75.88067467711245 26.9432605440022, 75.88051513064819 26.93422748441045, 75.8704369760529 26.93437011571615))"
"1197963.280286 1008017.520396, 1197963.280286 1009017.520396, 1198963.280286 1009017.520396, 1198963.280286 1008017.520396, 1197963.280286 1008017.520396",POINT (1198463.2802863133 1008517.520395831),75.87571478459303,26.947848482697758,"POLYGON ((75.87059572102696 26.943403186450187, 75.87075449125852 26.95243624399449, 75.88083424896169 26.952293590406022, 75.88067467711245 26.9432605440022, 75.87059572102696 26.943403186450187))"
"1197963.280286 1009017.520396, 1197963.280286 1010017.520396, 1198963.280286 1010017.520396, 1198963.280286 1009017.520396, 1197963.280286 1009017.520396",POINT (1198463.2802863133 1009517.520395831),75.87587396829709,26.95688152799963,"POLYGON ((75.87075449125852 26.95243624399449, 75.87091328675363 26.961469288122952, 75.88099384620195 26.961326623395795, 75.88083424896169 26.952293590406022, 75.87075449125852 26.95243624399449))"
"1197963.280286 1010017.520396, 1197963.280286 1011017.520396, 1198963.280286 1011017.520396, 1198963.280286 1010017.520396, 1197963.280286 1010017.520396",POINT (1198463.2802863133 1010517.520395831),75.87603317733142,26.965914559773477,"POLYGON ((75.87091328675363 26.961469288122952, 75.8710721075183 26.97050231860943, 75.8811534688393 26.970359642745397, 75.88099384620195 26.961326623395795, 75.87091328675363 26.961469288122952))"
"1197963.280286 1011017.520396, 1197963.280286 1012017.520396, 1198963.280286 1012017.520396, 1198963.280286 1011017.520396, 1197963.280286 1011017.520396",POINT (1198463.2802863133 1011517.520395831),75.87619241170212,26.974947577793174,"POLYGON ((75.8710721075183 26.97050231860943, 75.87123095355858 26.979535335227784, 75.88131311687981 26.979392648228636, 75.8811534688393 26.970359642745397, 75.8710721075183 26.97050231860943))"
"1197963.280286 1012017.520396, 1197963.280286 1013017.520396, 1198963.280286 1013017.520396, 1198963.280286 1012017.520396, 1197963.280286 1012017.520396",POINT (1198463.2802863133 1012517.520395831),75.87635167141524,26.983980581832554,"POLYGON ((75.87123095355858 26.979535335227784, 75.8713898248805 26.988568337751786, 75.88147279032954 26.988425639619372, 75.88131311687981 26.979392648228636, 75.87123095355858 26.979535335227784))"
"1197963.280286 1013017.520396, 1197963.280286 1014017.520396, 1198963.280286 1014017.520396, 1198963.280286 1013017.520396, 1197963.280286 1013017.520396",POINT (1198463.2802863133 1013517.520395831),75.87651095647679,26.99301357166542,"POLYGON ((75.8713898248805 26.988568337751786, 75.87154872149007 26.997601325955344, 75.88163248919454 26.99745861669143, 75.88147279032954 26.988425639619372, 75.8713898248805 26.988568337751786))"
"1198963.280286 990017.520396, 1198963.280286 991017.520396, 1199963.280286 991017.520396, 1199963.280286 990017.520396, 1198963.280286 990017.520396",POINT (1199463.2802863133 990517.520395831),75.88291873827993,26.785108805707026,"POLYGON ((75.87780671879524 26.780663672642305, 75.87796583464005 26.789696921846012, 75.88803115741938 26.789553751459255, 75.88787124225254 26.780520513484632, 75.87780671879524 26.780663672642305))"
"1198963.280286 991017.520396, 1198963.280286 992017.520396, 1199963.280286 992017.520396, 1199963.280286 991017.520396, 1198963.280286 991017.520396",POINT (1199463.2802863133 991517.520395831),75.88307826645861,26.79414204465888,"POLYGON ((75.87796583464005 26.789696921846012, 75.87812497576712 26.798730161703606, 75.88819109799542 26.798586980089613, 75.88803115741938 26.789553751459255, 75.87796583464005 26.789696921846012))"
"1198963.280286 992017.520396, 1198963.280286 993017.520396, 1199963.280286 993017.520396, 1199963.280286 992017.520396, 1198963.280286 992017.520396",POINT (1199463.2802863133 992517.520395831),75.88323781998606,26.803175274152593,"POLYGON ((75.87812497576712 26.798730161703606, 75.8782841421825 26.80776339198927, 75.88835106398672 26.807620199149806, 75.88819109799542 26.798586980089613, 75.87812497576712 26.798730161703606))"
"1198963.280286 993017.520396, 1198963.280286 994017.520396, 1199963.280286 994017.520396, 1199963.280286 993017.520396, 1198963.280286 993017.520396",POINT (1199463.2802863133 993517.520395831),75.88339739886833,26.812208493962313,"POLYGON ((75.8782841421825 26.80776339198927, 75.8784433338922 26.81679661247708, 75.88851105539936 26.81665340841397, 75.88835106398672 26.807620199149806, 75.8782841421825 26.80776339198927))"
"1198963.280286 994017.520396, 1198963.280286 995017.520396, 1199963.280286 995017.520396, 1199963.280286 994017.520396, 1198963.280286 994017.520396",POINT (1199463.2802863133 994517.520395831),75.88355700311143,26.821241703862157,"POLYGON ((75.8784433338922 26.81679661247708, 75.87860255090227 26.825829822941152, 75.8886710722394 26.825686607656145, 75.88851105539936 26.81665340841397, 75.8784433338922 26.81679661247708))"
"1198963.280286 995017.520396, 1198963.280286 996017.520396, 1199963.280286 996017.520396, 1199963.280286 995017.520396, 1198963.280286 995017.520396",POINT (1199463.2802863133 995517.520395831),75.88371663272144,26.830274903626197,"POLYGON ((75.87860255090227 26.825829822941152, 75.87876179321871 26.834863023155595, 75.88883111451288 26.834719796650514, 75.8886710722394 26.825686607656145, 75.87860255090227 26.825829822941152))"
"1198963.280286 996017.520396, 1198963.280286 997017.520396, 1199963.280286 997017.520396, 1199963.280286 996017.520396, 1198963.280286 996017.520396",POINT (1199463.2802863133 996517.520395831),75.88387628770438,26.83930809302851,"POLYGON ((75.87876179321871 26.834863023155595, 75.87892106084759 26.84389621289444, 75.88899118222588 26.843752975171085, 75.88883111451288 26.834719796650514, 75.87876179321871 26.834863023155595))"
"1198963.280286 997017.520396, 1198963.280286 998017.520396, 1199963.280286 998017.520396, 1199963.280286 997017.520396, 1198963.280286 997017.520396",POINT (1199463.2802863133 997517.520395831),75.88403596806633,26.848341271843196,"POLYGON ((75.87892106084759 26.84389621289444, 75.8790803537949 26.85292939193176, 75.88915127538445 26.85278614299194, 75.88899118222588 26.843752975171085, 75.87892106084759 26.84389621289444))"
